Time,Timestamp,Elapsed Time,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 0.75 m Below Lintel,Quadrant C Temperature 0.6 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
-108,2018-12-06 10:48:13,00:00:13,27.17,20.58,18.22,16.44,14.91,14.4,13.7,13.01,27.4,20.55,17.74,16.97,15.56,14.35,13.17,12.13,27.99,22.21,18.4,16.32,15.11,12.69,11.45,28.11,21.86,19.05,16.47,15.28,15.41,14.08,11.79,16.41,9.98,7.82,8.06,8.14,21.69,18.17,14.05,12.06,17.87,-0.15,-0.24,-0.4,-0.38,0.11,-0.29,0.07,-0.27,-0.42,0.29,0.1,0.22,0.99,-0.87,0.63,1.68,1.13,-0.8,20.96,20.95,20.93,20.95,20.95,20.95,20.95,20.94
-107,2018-12-06 10:48:14,00:00:14,27.13,20.55,18.19,16.21,14.79,14.43,13.58,12.97,27.44,20.63,17.74,16.82,15.6,14.2,13.24,12.13,27.92,22.09,18.4,16.24,15.08,12.5,11.56,28.07,21.75,18.94,16.43,15.02,15.22,14.11,11.75,16.28,10.01,7.81,8.66,8.32,22.02,18.31,13.92,12.09,17.79,-0.23,-0.28,-0.37,-0.38,-0.22,0.28,-0.08,-0.36,-0.45,-0.02,-0.15,-0.02,0.99,-0.87,-0.98,1.68,0.17,0.68,20.95,20.96,20.94,20.91,20.94,20.94,20.96,20.96
-106,2018-12-06 10:48:15,00:00:15,26.95,20.55,18.11,16.25,14.79,14.32,13.66,12.86,27.51,20.36,17.74,16.78,15.56,14.24,13.24,12.09,27.73,21.75,18.06,16.01,14.73,12.23,11.1,27.81,21.6,18.71,16.05,14.79,15.14,13.85,11.71,16.29,10.02,7.86,8.6,8.4,22.1,18.28,14.08,12.33,17.91,-0.36,-0.37,-0.39,-0.3,-0.3,-0.15,0.21,-0.55,-0.54,-0.22,-0.24,-0.24,0.99,0.78,-1.78,-0.23,-0.79,0.68,20.96,20.95,20.95,20.97,20.95,20.94,20.95,20.96
-105,2018-12-06 10:48:16,00:00:16,27.1,20.55,18.15,16.18,14.72,14.33,13.78,12.78,27.44,20.33,17.6,16.75,15.45,14.24,13.32,12.06,27.66,21.68,18.11,16.06,14.78,12.08,11.22,27.62,21.53,18.64,16.02,14.68,14.95,13.74,11.3,16.33,10.14,8.05,8.71,8.48,22.14,18.43,14.08,12.4,17.87,0.15,-0.16,-0.11,-0.16,0.21,-0.31,0.19,-0.43,-0.55,0.19,0.08,0.17,-0.63,0.78,-0.98,-0.23,-1.75,-0.8,20.97,20.95,20.94,20.95,20.96,20.94,20.96,20.96
-104,2018-12-06 10:48:17,00:00:17,26.95,20.47,18.07,16.14,14.64,14.36,13.7,12.7,27.4,20.36,17.67,16.78,15.41,14.24,13.28,12.05,27.54,21.52,17.99,15.97,14.81,12.12,11.41,27.69,21.45,18.6,16.01,14.67,15.03,13.58,11.18,16.17,10.17,7.93,8.4,8.36,22.06,18.27,14.0,12.63,17.87,-0.18,-0.26,0.14,0.07,-0.14,-0.31,0.07,-0.44,-0.56,0.01,-0.02,-0.06,-0.63,2.43,0.63,-0.23,1.13,0.68,20.95,20.94,20.94,20.95,20.95,20.95,20.95,20.95
-103,2018-12-06 10:48:18,00:00:18,26.94,20.47,18.11,16.13,14.75,14.31,13.5,12.7,27.4,20.24,17.7,16.74,15.44,14.23,13.2,11.97,27.61,21.44,17.87,15.89,14.88,12.38,11.44,27.61,21.48,18.63,16.12,14.71,14.98,13.65,10.71,16.11,10.14,8.1,8.49,8.56,22.22,18.44,14.17,12.79,17.88,-0.23,-0.38,0.14,-0.32,-0.25,0.17,0.21,-0.5,-0.55,-0.1,-0.21,-0.07,0.99,0.78,-0.98,1.68,-0.79,0.68,20.96,20.94,20.96,20.97,20.95,20.94,20.95,20.95
-102,2018-12-06 10:48:19,00:00:19,27.02,20.47,18.11,16.13,14.6,14.28,13.54,12.58,27.28,20.28,17.7,16.78,15.44,14.38,13.16,11.74,27.5,21.41,17.83,16.01,14.8,12.46,11.37,27.57,21.4,18.63,16.04,14.59,14.91,13.54,10.79,16.14,10.17,8.09,8.82,8.63,22.25,18.47,14.35,12.59,17.84,-0.31,-0.26,0.2,0.16,0.11,-0.23,0.19,-0.52,-0.61,-0.04,-0.14,-0.25,-2.24,0.78,-0.18,1.68,-1.75,-0.8,20.96,20.95,20.94,20.98,20.95,20.95,20.96,20.95
-101,2018-12-06 10:48:20,00:00:20,27.06,20.59,18.12,16.14,14.68,14.29,13.63,12.63,27.41,20.29,17.9,16.79,15.45,14.4,13.17,11.87,27.43,21.42,17.88,15.83,14.89,12.35,11.34,27.66,21.6,18.75,16.13,14.64,14.92,13.62,11.15,15.84,10.4,8.13,8.94,8.79,22.33,18.43,14.27,12.98,17.8,-0.21,-0.22,0.2,0.28,-0.09,0.38,-0.13,-0.53,-0.61,0.18,0.04,0.09,-2.24,-0.87,0.63,-0.23,0.17,2.16,20.96,20.95,20.94,20.99,20.95,20.95,20.95,20.94
-100,2018-12-06 10:48:21,00:00:21,27.05,20.54,18.07,16.06,14.67,14.31,13.58,12.66,27.32,20.43,17.85,16.85,15.4,14.5,13.05,11.78,27.35,21.37,17.79,15.93,14.92,12.3,11.06,27.76,21.7,18.74,16.2,14.82,14.94,13.73,11.48,16.11,10.45,8.1,8.87,8.91,22.15,18.36,11.46,9.58,14.83,-0.33,0.07,-0.04,0.16,0.15,0.22,-0.16,-0.54,-0.6,0.12,0.02,0.18,-0.63,-0.87,-0.18,1.68,-1.75,0.68,20.96,20.95,20.95,20.95,20.96,20.94,20.96,20.97
-99,2018-12-06 10:48:22,00:00:22,27.02,20.54,17.95,16.09,14.6,14.2,13.5,12.66,27.36,20.51,18.01,16.74,15.63,14.35,12.97,11.78,27.38,21.44,17.98,15.97,14.8,12.0,10.79,27.72,21.78,18.82,16.31,14.82,14.94,13.84,11.63,16.25,10.36,8.2,8.93,8.97,20.62,16.79,12.78,11.75,16.69,-0.18,-0.19,0.29,0.26,-0.14,0.28,-0.08,-0.5,-0.58,-0.17,-0.21,-0.08,-0.63,-0.87,-0.18,-2.14,1.13,0.68,20.95,20.95,20.94,20.93,20.95,20.95,20.97,20.95
-98,2018-12-06 10:48:23,00:00:23,27.02,20.58,18.07,16.09,14.75,14.2,13.58,12.7,27.17,20.47,18.01,16.78,15.44,14.42,12.89,11.89,27.23,21.29,17.75,15.97,14.61,11.92,10.91,27.69,21.63,18.74,16.42,14.78,14.83,13.73,11.17,15.92,10.29,8.13,8.79,8.87,22.11,18.28,14.36,12.91,17.5,0.18,-0.28,0.23,0.12,0.21,-0.15,0.07,-0.56,-0.59,-0.29,-0.35,-0.19,0.99,-0.87,-0.18,1.68,0.17,0.68,20.95,20.95,20.95,20.97,20.96,20.95,20.96,20.95
-97,2018-12-06 10:48:24,00:00:24,26.9,20.5,17.99,16.06,14.79,14.2,13.5,12.66,27.17,20.47,18.16,16.74,15.59,14.38,12.86,11.82,27.31,21.48,17.68,15.97,14.5,11.84,10.79,27.72,21.59,18.74,16.46,14.78,14.91,13.65,11.13,15.79,10.44,8.24,8.74,8.9,22.21,18.39,14.23,11.83,15.43,-0.15,-0.28,-0.21,-0.08,0.31,-0.37,0.3,-0.59,-0.57,0.06,0.04,-0.11,-2.24,-0.87,-0.18,1.68,0.17,-0.8,20.96,20.96,20.94,20.97,20.96,20.95,20.96,20.96
-96,2018-12-06 10:48:25,00:00:25,26.98,20.5,17.95,16.13,14.79,14.28,13.54,12.58,27.02,20.55,18.12,16.78,15.52,14.46,12.86,11.82,27.27,21.6,17.68,15.97,14.35,11.88,11.06,27.8,21.63,18.7,16.35,14.63,14.79,13.8,11.06,16.14,10.29,8.28,8.94,8.94,19.56,16.22,12.25,10.95,15.89,-0.01,-0.26,0.17,0.22,-0.09,-0.23,0.12,-0.44,-0.55,0.4,0.25,0.18,-0.63,-0.87,1.43,-0.23,-0.79,0.68,20.97,20.96,20.94,20.94,20.95,20.94,20.96,20.95
-95,2018-12-06 10:48:26,00:00:26,27.1,20.39,18.0,16.21,14.91,14.36,13.55,12.66,26.91,20.66,18.09,16.82,15.48,14.39,12.78,11.82,27.43,21.71,17.72,16.16,14.35,12.08,11.22,27.81,21.75,18.6,16.39,14.75,14.87,13.88,11.18,15.95,10.32,8.24,8.82,8.82,21.45,18.08,14.42,12.59,17.41,-0.23,0.07,0.2,0.28,0.33,0.14,-0.16,-0.49,-0.59,0.02,-0.0,0.05,-2.24,0.78,0.63,3.59,-1.75,0.68,20.96,20.97,20.95,20.94,20.95,20.95,20.97,20.96
-94,2018-12-06 10:48:27,00:00:27,26.86,20.31,17.91,16.2,14.74,14.35,13.61,12.69,26.82,20.62,18.11,16.96,15.59,14.49,12.74,11.85,27.42,21.78,17.56,16.12,14.42,12.03,11.32,27.57,21.43,18.66,16.61,15.08,15.09,14.06,11.51,16.29,9.98,8.24,8.63,8.78,21.98,17.93,14.76,13.28,18.4,-0.23,-0.26,-0.37,0.3,0.04,-0.11,0.19,-0.52,-0.61,-0.18,-0.21,-0.07,2.6,-2.51,-0.98,1.68,0.17,-2.28,20.96,20.96,20.95,20.98,20.95,20.94,20.97,20.95
-93,2018-12-06 10:48:28,00:00:28,27.05,20.16,17.92,16.09,14.83,14.47,13.62,12.66,26.79,20.58,18.2,16.93,15.59,14.27,12.74,11.89,27.35,21.63,17.56,16.39,14.65,12.15,11.33,27.95,21.78,18.82,16.73,15.09,15.1,13.92,11.06,16.36,10.32,8.05,8.63,8.82,22.44,18.96,16.06,14.08,19.01,0.1,-0.35,0.2,0.22,-0.2,-0.21,0.16,-0.58,-0.59,-0.01,-0.05,-0.05,0.99,0.78,0.63,1.68,1.13,0.68,20.95,20.95,20.95,20.93,20.96,20.94,20.96,20.96
-92,2018-12-06 10:48:29,00:00:29,26.95,20.21,17.92,16.18,14.91,14.43,13.7,12.86,26.87,20.59,18.09,17.01,15.56,14.35,12.86,11.86,27.73,22.02,17.87,16.47,14.62,12.19,11.18,27.96,21.71,18.67,16.7,14.86,14.99,14.04,10.99,16.59,10.25,7.89,8.78,8.9,22.85,19.64,15.49,13.89,18.7,-0.18,0.35,0.25,-0.16,0.04,-0.23,-0.13,-0.47,-0.63,0.21,0.11,0.05,-2.24,0.78,-0.98,-0.23,0.17,2.16,20.97,20.95,20.94,20.95,20.95,20.95,20.95,20.96
-91,2018-12-06 10:48:30,00:00:30,26.9,20.16,17.88,16.17,14.83,14.35,13.58,12.89,26.79,20.32,18.2,17.04,15.59,14.35,13.12,11.86,27.53,22.01,17.64,16.08,14.58,11.77,10.91,27.91,21.52,18.55,16.69,14.82,15.02,13.92,10.83,16.59,10.02,8.01,8.9,8.93,22.55,19.19,14.65,12.82,18.06,0.15,0.46,0.37,0.3,-0.17,0.2,-0.49,-0.38,-0.56,0.06,-0.02,0.21,-0.63,-0.87,0.63,-2.14,0.17,0.68,20.95,20.96,20.95,20.96,20.94,20.95,20.96,20.96
-90,2018-12-06 10:48:31,00:00:31,26.79,20.2,17.88,16.06,14.83,14.39,13.58,12.96,26.9,20.36,18.12,16.89,15.63,14.42,12.93,11.97,27.46,21.86,17.68,16.08,14.61,11.65,10.91,27.88,21.36,18.55,16.65,15.01,14.98,13.61,10.79,16.71,9.98,7.93,9.01,8.93,21.57,18.65,14.65,12.7,18.1,-0.1,0.28,0.41,0.45,-0.17,0.25,-0.08,-0.49,-0.56,-0.16,-0.21,-0.13,0.99,0.78,-0.18,-4.05,-0.79,0.68,20.97,20.95,20.95,20.98,20.96,20.96,20.96,20.95
-89,2018-12-06 10:48:32,00:00:32,26.64,20.31,17.84,15.98,14.83,14.31,13.43,13.12,26.75,20.39,18.27,16.89,15.75,14.5,13.05,11.86,27.46,21.86,17.71,16.12,14.5,11.35,10.72,27.61,20.95,18.25,16.39,14.71,14.6,13.19,10.48,16.59,10.09,7.93,8.78,8.62,21.37,18.53,14.53,12.62,18.05,-0.23,0.12,0.29,0.35,0.4,-0.21,-0.16,-0.39,-0.55,0.16,0.09,0.12,-0.63,-0.87,-0.98,3.59,0.17,0.68,20.96,20.95,20.95,20.98,20.95,20.96,20.97,20.96
-88,2018-12-06 10:48:33,00:00:33,26.78,20.35,17.91,16.09,14.82,14.19,13.46,13.15,26.97,20.35,18.27,16.96,15.74,14.46,12.93,11.7,27.27,21.63,17.33,15.58,14.26,11.27,10.64,27.61,20.9,18.24,16.46,14.74,14.6,13.3,10.21,16.44,9.9,7.85,8.74,8.63,21.34,18.65,14.15,12.4,17.79,-0.1,0.24,0.43,0.41,0.31,-0.27,0.07,-0.39,-0.51,0.08,0.01,-0.01,0.99,2.43,-0.18,-0.23,-0.79,0.68,20.95,20.96,20.95,20.95,20.96,20.96,20.96,20.96
-87,2018-12-06 10:48:34,00:00:34,26.79,20.35,17.88,16.09,14.86,14.09,13.5,13.08,26.9,20.36,18.23,16.85,15.75,14.38,13.05,11.89,27.01,21.41,17.22,15.59,14.38,11.35,10.72,27.54,20.79,18.17,16.42,14.74,14.52,13.34,10.48,16.29,9.83,7.82,8.6,8.59,21.19,18.74,14.54,12.75,17.99,-0.23,0.28,0.37,0.31,-0.3,0.48,-0.32,-0.42,-0.53,-0.03,-0.16,-0.16,2.6,0.78,-0.98,-2.14,0.17,-0.8,20.95,20.94,20.95,20.98,20.97,20.94,20.96,20.96
-86,2018-12-06 10:48:35,00:00:35,26.85,20.45,17.87,16.08,14.81,14.04,13.49,12.84,27.12,20.31,18.22,16.77,15.73,14.41,13.04,11.73,27.07,21.47,17.17,15.61,14.07,11.22,10.71,27.64,20.78,18.2,16.37,14.69,14.44,13.33,10.36,16.25,9.67,7.78,8.86,8.67,21.34,18.73,14.5,12.74,17.98,0.1,0.12,0.37,0.36,-0.17,0.35,0.16,-0.43,-0.48,-0.17,-0.15,0.16,-0.63,-0.87,1.43,-2.14,0.17,2.16,20.96,20.94,20.94,20.95,20.96,20.96,20.97,20.95
-85,2018-12-06 10:48:36,00:00:36,26.87,20.43,17.92,16.28,15.02,14.05,13.39,12.74,27.06,20.39,18.2,16.74,15.67,14.0,13.08,11.63,27.08,21.29,16.65,15.7,14.12,11.31,10.76,27.57,20.72,18.02,16.31,14.71,14.37,12.58,9.91,16.29,9.75,7.82,8.59,8.47,21.45,18.39,14.61,12.63,17.83,0.18,0.35,0.45,0.3,-0.09,-0.26,0.12,-0.21,-0.48,-0.1,-0.08,0.07,-0.63,4.07,2.23,-0.23,1.13,-0.8,20.95,20.96,20.94,20.96,20.96,20.96,20.95,20.95
