Time,Timestamp,Elapsed Time,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 0.75 m Below Lintel,Quadrant C Temperature 0.6 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
-97,2018-12-01 12:05:24,00:00:25,34.92,27.78,24.14,22.22,21.3,20.37,19.68,19.75,33.98,29.06,26.46,24.22,22.21,21.35,18.54,19.14,32.81,28.56,24.06,21.94,21.09,19.77,18.39,33.22,28.55,25.8,23.53,21.48,20.16,16.78,15.91,23.73,18.52,15.99,17.94,15.85,30.41,22.91,21.39,18.92,25.27,-0.23,-0.37,-0.32,-0.36,-0.19,0.33,-0.17,-0.24,-0.3,-0.1,0.0,0.15,1.49,0.28,-0.59,-0.74,-1.09,-0.34,20.97,20.95,20.96,20.97,20.97,20.96,20.94,20.96
-96,2018-12-01 12:05:25,00:00:26,34.89,27.86,23.88,21.92,21.04,20.15,19.72,19.72,33.95,29.03,26.51,24.27,22.37,21.24,18.47,18.99,32.78,28.64,24.18,21.83,21.05,19.82,18.55,33.3,28.6,25.73,23.5,21.49,20.28,16.98,16.03,23.63,18.42,16.16,17.76,15.94,30.34,23.11,21.62,18.81,25.32,-0.18,-0.4,-0.26,-0.29,-0.07,-0.34,0.22,-0.32,-0.38,0.02,-0.09,0.05,-0.12,0.28,-0.59,3.08,0.83,-0.34,20.96,20.97,20.97,20.94,20.97,20.95,20.96,20.96
-95,2018-12-01 12:05:26,00:00:27,35.04,27.56,23.62,21.77,21.11,20.38,19.57,19.79,34.03,29.03,26.54,24.34,22.18,21.32,18.47,18.92,33.0,28.56,24.1,21.83,20.83,19.89,18.09,33.15,28.45,25.73,23.42,21.68,20.4,17.06,16.11,23.66,18.37,16.03,17.79,15.81,30.37,22.95,21.54,18.88,25.42,-0.14,-0.55,-0.34,-0.27,-0.24,0.18,-0.28,-0.19,-0.33,-0.21,-0.04,0.02,-0.12,0.28,0.21,1.17,-0.13,1.14,20.95,20.96,20.96,20.98,20.96,20.97,20.95,20.96
-94,2018-12-01 12:05:27,00:00:28,34.96,27.25,23.65,21.69,20.88,20.3,19.68,19.71,34.06,29.02,26.46,24.3,22.37,21.47,18.46,18.91,32.96,28.78,24.13,21.91,20.75,19.96,17.78,33.19,28.44,25.8,23.42,21.86,20.28,17.05,16.06,23.66,18.6,16.11,17.87,15.82,30.34,22.88,21.39,18.92,25.2,0.24,-0.57,-0.22,-0.27,0.28,-0.14,0.28,-0.44,-0.33,-0.02,-0.02,0.02,-0.12,-1.37,0.21,1.17,-0.13,1.14,20.97,20.96,20.96,20.97,20.96,20.93,20.95,20.96
-93,2018-12-01 12:05:28,00:00:29,34.95,26.53,23.5,21.65,20.88,20.33,19.67,19.55,33.9,28.75,26.19,24.03,22.13,20.78,18.5,18.49,32.77,28.51,23.64,21.79,20.44,19.62,18.04,33.29,28.81,26.13,23.49,21.52,20.31,17.08,15.98,23.65,18.37,15.87,17.59,15.61,30.4,22.83,21.19,18.68,25.0,0.03,-0.32,0.08,-0.21,-0.26,0.24,0.07,-0.12,-0.05,-0.01,-0.07,-0.03,-0.12,0.28,0.21,1.17,-1.09,-1.81,20.95,20.96,20.96,20.95,20.96,20.95,20.96,20.96
-92,2018-12-01 12:05:29,00:00:30,34.84,26.38,23.39,21.54,20.81,20.41,19.68,19.56,33.91,28.8,26.16,23.96,22.18,20.78,18.2,18.42,32.81,28.56,23.87,21.94,20.56,19.74,18.24,33.49,28.89,26.06,23.49,21.52,20.39,16.82,15.87,23.69,18.29,15.91,17.67,15.58,30.4,22.83,21.08,18.76,25.11,-0.28,-0.37,-0.22,-0.1,-0.26,0.3,0.07,-0.19,-0.24,0.08,0.03,-0.0,-0.12,-1.37,-0.59,-0.74,0.83,1.14,20.97,20.95,20.96,20.96,20.96,20.96,20.95,20.96
-91,2018-12-01 12:05:30,00:00:31,34.89,26.23,23.32,21.54,20.85,20.3,19.68,19.68,33.88,28.76,26.17,23.93,22.14,20.79,18.2,18.5,32.78,28.56,23.8,21.91,20.68,19.82,18.13,33.38,28.9,26.03,23.46,21.72,20.55,16.75,15.84,23.66,18.26,15.81,17.72,15.63,30.45,22.76,21.05,18.7,24.97,-0.21,-0.41,0.17,-0.15,-0.33,0.26,-0.19,-0.06,0.14,-0.05,-0.04,-0.03,-0.12,-1.37,0.21,3.08,-0.13,-1.81,20.95,20.97,20.96,20.96,20.97,20.96,20.96,20.96
-90,2018-12-01 12:05:31,00:00:32,35.15,25.74,23.28,21.54,20.85,20.42,19.83,19.68,33.88,28.69,26.28,24.0,22.26,20.87,18.36,18.42,32.96,28.6,23.76,21.65,20.41,19.36,17.9,33.08,28.37,25.35,22.63,21.0,19.64,16.22,14.96,23.36,18.11,15.88,17.76,15.66,30.94,24.31,20.97,18.58,24.55,-0.21,-0.27,0.22,0.1,-0.12,0.24,0.26,0.23,0.29,0.06,0.03,-0.03,-1.74,1.92,-0.59,-0.74,-1.09,1.14,20.96,20.96,20.97,20.94,20.96,20.95,20.95,20.96
-89,2018-12-01 12:05:32,00:00:33,34.96,25.47,23.43,21.61,20.84,20.41,19.91,19.67,33.87,28.68,26.2,24.0,22.33,20.9,18.54,18.38,32.96,28.82,24.06,21.98,20.82,19.77,18.39,33.26,28.74,25.84,23.38,21.82,20.47,16.9,15.95,23.63,18.26,15.88,17.68,15.66,30.56,22.91,21.05,18.66,25.12,-0.18,-0.4,-0.16,-0.25,-0.07,-0.29,0.07,-0.06,0.09,-0.08,-0.07,-0.07,-1.74,0.28,-1.4,3.08,-1.09,2.62,20.95,20.96,20.96,20.96,20.96,20.95,20.95,20.96
-88,2018-12-01 12:05:33,00:00:34,34.81,25.4,23.51,21.85,20.89,20.45,19.87,19.79,33.95,28.73,26.2,23.96,22.22,20.94,18.7,18.39,32.74,28.49,23.72,21.76,20.45,19.59,18.13,33.34,28.86,26.03,23.57,21.79,20.59,17.13,16.15,23.62,18.26,15.88,17.71,15.58,30.41,22.83,20.89,18.73,25.04,-0.18,-0.51,-0.24,-0.27,0.08,-0.17,-0.28,-0.06,-0.16,-0.06,-0.13,-0.04,-0.12,-3.02,0.21,1.17,-0.13,-1.81,20.95,20.96,20.96,20.94,20.96,20.96,20.95,20.96
-87,2018-12-01 12:05:34,00:00:35,34.92,25.44,23.5,21.88,21.03,20.52,19.87,19.79,33.87,28.68,26.2,24.0,22.25,21.01,18.43,18.46,32.77,28.44,23.75,21.87,20.48,19.74,18.35,33.37,28.82,26.18,23.53,21.9,20.58,17.24,16.29,23.55,18.22,15.77,17.76,15.59,30.37,22.84,20.78,18.7,25.05,-0.23,-0.3,-0.22,-0.27,-0.07,0.28,0.24,0.09,-0.11,-0.05,-0.0,-0.1,-0.12,0.28,-0.59,1.17,-1.09,2.62,20.95,20.97,20.97,20.95,20.96,20.95,20.95,20.96
